0	7
1	12
2	26428
3	17721
4	23
5	24478
6	413
7	1326
8	18514
9	789
10	21750
11	23145
12	5149
13	29261
14	14724
15	29558
16	14349
17	28530
18	25716
19	29646
20	31433
21	1581
22	1203
23	25085
24	20161
25	3325
26	19803
27	16640
28	5639
29	23676
30	30761
31	22769
32	22625
33	32042
34	19505
35	29414
36	8092
37	25196
38	31952
39	3094
40	28195
41	22229
42	29923
43	17469
44	976
45	32163
46	25142
47	2882
48	25857
49	3469
50	5440
51	21015
52	22511
53	10428
54	2317
55	17122
56	19515
57	30231
58	10107
59	17498
60	24778
61	24515
62	7593
63	19571
64	31699
65	6890
66	21677
67	17981
68	10550
69	23740
70	25221
71	3849
72	13072
73	24756
74	1872
75	20175
76	10380
77	9245
78	2751
79	12236
80	18172
81	31444
82	3526
83	14703
84	31016
85	24911
86	9367
87	21110
88	24805
89	12254
90	19664
91	11861
92	7914
93	4913
94	5107
95	10711
96	19680
97	28187
98	536
99	23303
100	23992
101	2197
102	7390
103	22609
104	22593
105	12294
106	5799
107	31461
108	8186
109	11458
110	32261
111	8284
112	16421
113	12496
114	367
115	12190
116	27932
117	9200
118	6969
119	25859
120	12264
121	28892
122	14787
123	10680
124	28688
125	14287
126	14320
127	31333
128	20399
129	2628
130	14809
131	8460
132	3529
133	5120
134	16835
135	17973
136	25311
137	21842
138	4431
139	7496
140	3009
141	21146
142	10993
143	12346
144	30372
145	23816
146	1955
147	3691
148	18036
149	22694
150	21723
151	25295
152	8300
153	9113
154	20154
155	13645
156	30691
157	676
158	2694
159	23396
160	19561
161	14061
162	17754
163	23572
164	3602
165	8452
166	2844
167	19196
168	7186
169	5409
170	18864
171	24256
172	4490
173	17581
174	9323
175	18093
176	21666
177	24836
178	7115
179	928
180	7128
181	23418
182	23909
183	18467
184	23960
185	26268
186	20510
187	9178
188	24076
189	7352
190	12446
191	32286
192	20277
193	28575
194	20994
195	9191
196	14139
197	17833
198	22225
199	27887
200	4353
201	26618
202	30258
203	15380
204	23293
205	9732
206	8540
207	24318
208	2119
209	21069
210	7501
211	4355
212	2031
213	31858
214	25791
215	9543
216	22164
217	3181
218	26200
219	7208
220	20018
221	8979
222	29473
223	10201
224	10300
225	25568
226	28985
227	25676
228	26091
229	3063
230	9931
231	18006
232	4821
233	31333
234	12605
235	1550
236	5569
237	3494
238	31914
239	2166
240	954
241	31338
242	20371
243	3165
244	10594
245	32665
246	16081
247	7811
248	16009
249	7060
250	7630
251	6399
252	30718
253	9918
254	16117
255	12766
256	27557
257	30523
258	6247
259	23821
260	31434
261	29175
262	8432
263	1401
264	14005
265	11498
266	31033
267	24948
268	29567
269	1691
270	13631
271	26203
272	32036
273	22243
274	23043
275	8053
276	8920
277	7412
278	25476
279	27679
280	3231
281	20121
282	26346
283	26918
284	3864
285	11456
286	9476
287	2421
288	29081
289	16693
290	8436
291	8688
292	23169
293	27056
294	3881
295	27807
296	21962
297	5138
298	12430
299	18191
300	10718
301	4076
302	28161
303	12277
304	28332
305	6465
306	18439
307	18453
308	6906
309	141
310	28350
311	23138
312	31741
313	5125
314	5651
315	12135
316	19239
317	11809
318	23092
319	12261
320	22080
321	3416
322	18505
323	6846
324	28088
325	22826
326	24415
327	21009
328	3388
329	30820
330	7588
331	935
332	29319
333	7328
334	28122
335	12430
336	5755
337	9995
338	2310
339	22531
340	15472
341	19051
342	8296
343	18838
344	3020
345	3680
346	25520
347	25224
348	26579
349	6121
350	14191
351	14968
352	31169
353	23339
354	12236
355	830
356	8470
357	6766
358	9080
359	8216
360	15922
361	22121
362	27364
363	14340
364	2849
365	5055
366	8113
367	18284
368	30392
369	6601
370	28776
371	29960
372	13793
373	3734
374	23659
375	11777
376	32563
377	5168
378	27691
379	19794
380	9414
381	19233
382	14748
383	21108
384	69
385	24118
386	23782
387	27450
388	25924
389	31619
390	4446
391	21754
392	3540
393	24231
394	9908
395	22765
396	13653
397	20562
398	4717
399	26584
400	21900
401	16132
402	13716
403	6380
404	14838
405	21783
406	10925
407	4075
408	23899
409	12287
410	12267
411	3725
412	17829
413	7377
414	419
415	13602
416	20979
417	32258
418	14591
419	13944
420	12010
421	15985
422	759
423	767
424	25931
425	30120
426	17277
427	12075
428	14027
429	8543
430	30968
431	6426
432	15647
433	6210
434	29684
435	4471
436	32598
437	6645
438	14104
439	2974
440	29035
441	8276
442	4952
443	6401
444	4635
445	22015
446	21612
447	13258
448	6900
449	22038
450	4480
451	7362
452	30383
453	6465
454	30253
455	20593
456	29119
457	13300
458	6056
459	22407
460	22826
461	18929
462	10809
463	30330
464	31640
465	23310
466	10991
467	113
468	16553
469	19768
470	20883
471	20833
472	19084
473	22456
474	24282
475	13173
476	21966
477	13237
478	6878
479	13236
480	19311
481	13818
482	6095
483	10718
484	14651
485	13818
486	3302
487	30614
488	9303
489	26129
490	23963
491	17094
492	27163
493	269
494	8472
495	12096
496	8991
497	28909
498	15853
499	23457
500	15513
501	21225
502	28165
503	9595
504	15334
505	31922
506	16089
507	30899
508	24678
509	26362
510	25059
511	11815
512	6029
513	8503
514	24918
515	15764
516	30519
517	12964
518	3340
519	18104
520	12860
521	3209
522	13248
523	13747
524	15173
525	29117
526	31869
527	1715
528	2526
529	30569
530	29782
531	27856
532	13772
533	782
534	9304
535	24629
536	23712
537	27082
538	17341
539	22401
540	1420
541	5335
542	23138
543	12397
544	30582
545	20308
546	26492
547	2990
548	13643
549	8520
